id_cliente,mes,reclamos,consultas,nps_promedio
CLI00265,2022-07-01,0,0,3.9
CLI00265,2024-06-01,0,0,0.1
CLI00266,2023-08-01,0,1,45.1
CLI00266,2024-03-01,3,2,29.2
CLI00266,2024-11-01,0,2,24.6
CLI00266,2025-09-01,0,1,37.5
CLI00267,2025-02-01,2,1,10.3
CLI00268,2023-08-01,0,0,54.1
CLI00268,2025-06-01,1,0,7.2
CLI00268,2025-07-01,1,0,-15.4
CLI00269,2024-07-01,3,0,-26.7
CLI00269,2024-09-01,2,1,58.3
CLI00269,2025-07-01,0,0,13.3
CLI00271,2023-11-01,0,0,34.1
CLI00271,2024-02-01,0,0,59.6
CLI00271,2025-01-01,0,0,26.6
CLI00272,2023-11-01,0,2,-46.5
CLI00272,2023-12-01,1,0,7.8
CLI00272,2024-01-01,3,3,-34.7
CLI00272,2024-09-01,0,0,0.1
CLI00272,2025-09-01,0,0,31.8
CLI00272,2025-11-01,0,0,29.8
CLI00273,2024-01-01,0,0,30.1
CLI00276,2024-04-01,3,1,-0.8
CLI00277,2024-03-01,0,0,22.5
CLI00278,2023-12-01,1,0,90.2
CLI00278,2025-07-01,2,0,9.1
CLI00278,2025-08-01,1,2,6.5
CLI00279,2024-04-01,0,0,64.5
CLI00279,2024-05-01,0,1,13.5
CLI00279,2025-05-01,0,2,7.4
CLI00280,2023-11-01,0,0,5.1
CLI00280,2025-01-01,1,0,-4.6
CLI00280,2025-02-01,0,1,-10.7
CLI00280,2025-12-01,0,2,47.6
CLI00281,2022-10-01,0,1,72.3
CLI00281,2023-10-01,0,0,38.2
CLI00281,2025-04-01,2,2,41.5
CLI00282,2023-01-01,0,0,25.1
CLI00282,2024-12-01,1,1,-22.5
CLI00283,2025-04-01,1,1,68.1
CLI00283,2025-05-01,0,1,-16.0
CLI00283,2025-07-01,0,2,30.5
CLI00283,2025-09-01,0,0,5.4
CLI00284,2025-01-01,0,0,44.1
CLI00284,2025-02-01,0,2,1.9
CLI00284,2025-05-01,5,0,-19.9
CLI00284,2025-07-01,1,0,-27.4
CLI00285,2023-11-01,1,0,44.9
CLI00285,2024-04-01,5,1,-9.9
CLI00285,2025-09-01,0,0,8.5
CLI00286,2025-04-01,2,1,6.6
CLI00286,2025-10-01,0,1,39.4
CLI00287,2024-06-01,0,0,63.0
CLI00287,2025-01-01,1,2,-55.0
CLI00288,2023-12-01,0,1,31.2
CLI00289,2025-01-01,0,0,74.0
CLI00289,2025-02-01,0,1,34.5
CLI00289,2025-05-01,1,1,10.8
CLI00290,2025-08-01,1,4,50.0
CLI00290,2025-11-01,0,0,36.0
CLI00291,2023-09-01,0,0,67.1
CLI00291,2024-01-01,0,0,52.5
CLI00291,2024-07-01,1,1,-32.9
CLI00291,2024-10-01,2,0,-22.3
CLI00292,2023-01-01,0,1,17.6
CLI00292,2023-06-01,0,0,23.3
CLI00292,2024-04-01,0,0,77.0
CLI00292,2024-12-01,1,1,-55.4
CLI00292,2025-01-01,1,1,-58.3
CLI00292,2025-02-01,1,0,0.9
CLI00292,2025-03-01,1,0,-27.1
CLI00293,2024-01-01,1,1,1.7
CLI00293,2024-02-01,1,1,10.9
CLI00294,2025-04-01,1,2,-31.3
CLI00294,2025-05-01,0,1,10.0
CLI00294,2025-06-01,2,2,-46.8
CLI00295,2024-10-01,1,1,-20.4
CLI00295,2024-11-01,3,0,-3.8
CLI00295,2025-09-01,0,1,31.8
CLI00296,2024-09-01,0,1,38.5
CLI00296,2025-09-01,1,0,54.2
CLI00297,2024-05-01,0,1,31.2
CLI00297,2024-07-01,2,2,15.1
CLI00297,2024-09-01,1,0,-4.7
CLI00298,2023-09-01,3,1,-30.8
CLI00298,2025-05-01,0,0,49.0
CLI00298,2025-10-01,0,0,23.9
CLI00299,2024-10-01,1,1,24.9
CLI00300,2022-10-01,1,0,54.4
CLI00300,2025-04-01,2,1,24.4
CLI00301,2025-03-01,3,0,-11.1
CLI00301,2025-10-01,0,0,76.8
CLI00302,2022-08-01,0,0,18.6
CLI00302,2024-05-01,0,0,36.9
CLI00303,2024-04-01,2,2,20.1
CLI00304,2025-06-01,1,2,24.0
CLI00305,2025-06-01,1,3,66.3
CLI00306,2024-06-01,0,0,25.1
CLI00306,2024-12-01,4,2,-47.9
CLI00306,2025-01-01,2,0,2.0
CLI00306,2025-09-01,1,3,75.0
CLI00307,2025-11-01,0,3,76.6
CLI00308,2025-01-01,0,0,75.0
CLI00308,2025-06-01,0,1,61.9
CLI00309,2025-04-01,0,0,27.2
CLI00310,2025-02-01,2,1,-35.9
CLI00311,2025-03-01,2,3,-13.3
CLI00311,2025-04-01,2,0,-1.5
CLI00311,2025-06-01,1,0,-8.3
CLI00311,2025-09-01,0,0,80.0
CLI00312,2024-04-01,0,1,66.8
CLI00312,2025-01-01,0,0,29.3
CLI00312,2025-02-01,1,1,-11.0
CLI00312,2025-07-01,2,0,21.5
CLI00313,2024-06-01,2,0,33.5
CLI00314,2023-03-01,0,1,30.8
CLI00314,2024-10-01,0,0,33.7
CLI00314,2025-08-01,2,0,44.8
CLI00315,2025-05-01,0,0,32.6
CLI00316,2023-12-01,0,1,2.3
CLI00316,2024-09-01,1,0,-17.8
CLI00316,2025-03-01,0,0,75.1
CLI00317,2024-02-01,2,0,2.0
CLI00317,2024-05-01,0,0,-20.9
CLI00317,2024-09-01,0,1,83.1
CLI00318,2025-04-01,0,1,56.8
CLI00319,2024-04-01,0,0,25.5
CLI00319,2024-10-01,1,0,49.5
CLI00320,2025-05-01,3,0,-19.7
CLI00320,2025-06-01,1,0,-53.8
CLI00321,2024-03-01,3,0,9.8
CLI00322,2024-01-01,0,0,78.3
CLI00322,2025-08-01,4,1,-14.2
CLI00323,2022-08-01,0,0,18.3
CLI00323,2023-05-01,0,1,58.6
CLI00324,2024-01-01,0,0,43.5
CLI00324,2024-09-01,2,1,-4.6
CLI00324,2024-10-01,1,1,-52.4
CLI00325,2024-01-01,0,0,28.2
CLI00325,2024-04-01,0,0,48.2
CLI00325,2024-08-01,0,0,36.5
CLI00325,2024-12-01,2,2,-19.8
CLI00325,2025-05-01,0,0,21.8
CLI00325,2025-07-01,0,0,8.4
CLI00326,2023-11-01,0,0,29.7
CLI00326,2024-07-01,1,1,24.7
CLI00326,2025-10-01,0,1,57.0
CLI00327,2023-09-01,0,1,26.5
CLI00327,2025-02-01,0,0,36.0
CLI00327,2025-03-01,3,1,-15.6
CLI00328,2024-11-01,2,2,-36.5
CLI00329,2024-04-01,0,3,21.3
CLI00329,2025-03-01,1,1,-40.6
CLI00329,2025-05-01,3,0,-16.2
CLI00330,2023-08-01,0,0,48.9
CLI00331,2023-07-01,0,1,89.9
CLI00331,2024-02-01,0,0,22.1
CLI00331,2025-04-01,3,0,-21.9
CLI00331,2025-07-01,0,0,3.8
CLI00331,2025-12-01,2,1,56.8
CLI00332,2024-12-01,0,0,68.9
CLI00332,2025-06-01,1,0,81.6
CLI00333,2025-06-01,2,1,-20.7
CLI00333,2025-07-01,1,2,-3.1
CLI00334,2023-05-01,1,1,61.7
CLI00334,2024-11-01,0,0,-38.2
CLI00334,2025-02-01,0,0,-54.1
CLI00334,2025-04-01,0,0,45.4
CLI00335,2025-04-01,2,1,-29.7
CLI00336,2023-01-01,0,0,43.3
CLI00336,2024-10-01,0,1,79.3
CLI00336,2025-06-01,2,1,17.9
CLI00336,2025-09-01,0,1,51.9
CLI00337,2023-07-01,1,2,-3.7
CLI00337,2023-09-01,2,1,-42.6
CLI00337,2025-01-01,0,0,30.8
CLI00337,2025-02-01,0,0,43.2
CLI00337,2025-04-01,1,2,18.9
CLI00338,2024-08-01,2,0,35.8
CLI00338,2025-09-01,0,0,15.0
CLI00340,2025-08-01,2,2,-3.0
CLI00340,2025-09-01,3,0,-26.1
CLI00341,2024-04-01,0,1,3.2
CLI00341,2024-12-01,0,1,45.4
CLI00341,2025-04-01,0,0,4.0
CLI00342,2022-10-01,0,0,39.0
CLI00342,2022-11-01,0,0,4.0
CLI00342,2023-04-01,0,0,88.2
CLI00342,2023-11-01,0,2,76.6
CLI00342,2024-05-01,0,0,26.7
CLI00342,2025-01-01,1,0,-27.0
CLI00342,2025-03-01,1,2,-22.6
CLI00342,2025-08-01,0,0,55.3
CLI00343,2025-01-01,0,1,61.8
CLI00343,2025-02-01,1,0,21.0
CLI00343,2025-04-01,1,0,-31.5
CLI00343,2025-09-01,0,0,35.7
CLI00344,2023-03-01,1,0,10.3
CLI00344,2023-11-01,1,1,22.8
CLI00344,2025-05-01,0,2,-17.2
CLI00345,2024-11-01,4,1,20.6
CLI00345,2025-01-01,3,1,31.2
CLI00345,2025-03-01,1,0,25.4
CLI00345,2025-10-01,0,0,58.5
CLI00346,2023-10-01,0,0,51.1
CLI00346,2024-06-01,0,1,39.9
CLI00346,2025-06-01,1,3,-27.5
CLI00347,2024-03-01,0,1,-5.2
CLI00347,2024-12-01,0,0,62.3
CLI00348,2024-01-01,0,0,44.9
CLI00348,2025-01-01,0,0,65.2
CLI00349,2023-05-01,1,1,59.0
CLI00349,2023-11-01,0,0,46.8
CLI00350,2022-12-01,0,1,41.8
CLI00350,2025-07-01,0,3,35.1
CLI00352,2023-03-01,0,0,14.2
CLI00352,2024-06-01,0,0,45.0
CLI00352,2024-09-01,1,0,55.9
CLI00353,2025-02-01,0,0,3.7
CLI00353,2025-05-01,1,0,-37.5
CLI00353,2025-11-01,1,0,55.2
CLI00354,2024-07-01,2,0,-36.4
CLI00354,2024-08-01,0,0,27.4
CLI00355,2023-07-01,0,0,70.8
CLI00355,2024-06-01,0,0,-38.7
CLI00355,2025-03-01,0,0,14.9
CLI00355,2025-04-01,0,1,31.8
CLI00356,2024-04-01,0,0,51.8
CLI00356,2025-09-01,1,1,61.1
CLI00357,2024-01-01,0,0,58.9
CLI00358,2025-12-01,0,0,27.1
CLI00359,2022-07-01,0,0,43.5
CLI00359,2023-07-01,0,0,53.3
CLI00359,2023-08-01,3,2,4.1
CLI00359,2023-09-01,2,1,25.8
CLI00359,2023-11-01,2,3,31.7
CLI00360,2023-01-01,0,0,67.2
CLI00360,2024-11-01,4,0,5.4
CLI00360,2024-12-01,0,0,-7.1
CLI00361,2024-10-01,0,1,45.9
CLI00362,2025-11-01,0,0,71.1
CLI00363,2024-04-01,0,0,57.8
CLI00363,2025-06-01,0,1,-18.2
CLI00363,2025-08-01,2,3,48.2
CLI00364,2023-06-01,1,0,84.4
CLI00364,2024-06-01,0,0,27.7
CLI00364,2024-08-01,0,0,38.1
CLI00364,2024-09-01,3,0,1.3
CLI00365,2024-12-01,2,1,15.8
CLI00365,2025-01-01,2,2,-88.3
CLI00366,2025-09-01,1,2,-8.7
CLI00367,2022-12-01,2,1,53.6
CLI00367,2023-10-01,0,1,33.3
CLI00367,2024-02-01,0,0,49.9
CLI00367,2025-02-01,1,2,-17.2
CLI00368,2023-03-01,0,1,40.5
CLI00368,2024-05-01,2,0,-31.3
CLI00368,2024-06-01,2,0,-10.0
CLI00368,2024-11-01,1,1,27.2
CLI00369,2023-04-01,0,0,37.8
CLI00369,2024-09-01,0,1,80.2
CLI00369,2025-10-01,0,0,31.8
CLI00370,2024-04-01,0,5,1.7
CLI00370,2025-04-01,0,3,95.6
CLI00370,2025-06-01,0,3,55.5
CLI00371,2023-12-01,1,0,61.1
CLI00371,2024-06-01,3,0,-17.5
CLI00371,2024-10-01,0,0,54.2
CLI00371,2025-01-01,0,1,41.7
CLI00371,2025-07-01,0,0,8.8
CLI00372,2022-10-01,0,1,31.6
CLI00372,2022-12-01,0,0,62.0
CLI00372,2024-04-01,0,1,57.8
CLI00372,2024-11-01,2,2,43.0
CLI00372,2024-12-01,2,2,-82.8
CLI00373,2024-05-01,0,1,73.5
CLI00373,2024-11-01,1,0,54.7
CLI00373,2025-07-01,1,1,3.5
CLI00374,2023-01-01,0,0,60.6
CLI00374,2025-06-01,1,3,-68.4
CLI00375,2024-09-01,1,1,38.6
CLI00375,2024-12-01,1,0,4.1
CLI00376,2023-08-01,0,1,51.2
CLI00376,2024-06-01,2,0,37.6
CLI00376,2025-02-01,0,2,80.6
CLI00376,2025-10-01,0,2,31.4
CLI00377,2023-10-01,1,0,52.3
CLI00377,2023-11-01,0,0,40.7
CLI00377,2025-05-01,2,0,-17.0
CLI00377,2025-08-01,0,1,32.7
CLI00377,2025-10-01,1,1,38.3
CLI00378,2022-12-01,0,1,48.6
CLI00378,2023-01-01,0,1,47.4
CLI00378,2023-09-01,0,0,56.4
CLI00378,2023-10-01,1,1,83.5
CLI00378,2025-01-01,0,1,77.3
CLI00378,2025-05-01,2,2,28.2
CLI00379,2023-05-01,0,1,86.3
CLI00379,2023-07-01,0,1,70.1
CLI00379,2023-08-01,2,0,85.3
CLI00379,2025-07-01,1,0,20.6
CLI00380,2025-03-01,0,0,31.7
CLI00380,2025-08-01,1,2,23.4
CLI00381,2023-09-01,2,1,16.6
CLI00382,2024-04-01,0,0,32.6
CLI00382,2025-08-01,0,0,74.1
CLI00383,2024-04-01,1,1,-64.0
CLI00383,2024-05-01,0,0,-6.5
CLI00383,2024-10-01,0,0,7.0
CLI00384,2024-11-01,0,0,20.1
CLI00386,2023-08-01,0,1,80.4
CLI00386,2024-03-01,1,0,88.1
CLI00386,2025-02-01,2,1,-5.9
CLI00387,2025-07-01,4,1,31.8
CLI00388,2023-04-01,0,0,58.9
CLI00388,2025-03-01,1,1,16.4
CLI00388,2025-04-01,1,1,-33.5
CLI00388,2025-06-01,0,1,58.7
CLI00390,2023-10-01,0,0,93.2
CLI00390,2024-11-01,1,0,31.6
CLI00390,2025-05-01,0,1,59.8
CLI00391,2023-09-01,0,0,34.4
CLI00391,2025-02-01,1,2,13.8
CLI00391,2025-05-01,2,1,-73.4
CLI00392,2024-02-01,0,2,57.6
CLI00393,2023-09-01,0,2,71.3
CLI00393,2025-07-01,0,2,-17.2
CLI00394,2023-02-01,0,1,40.0
CLI00394,2024-04-01,0,0,67.4
CLI00394,2024-09-01,1,1,61.6
CLI00395,2024-09-01,1,1,24.0
CLI00396,2023-08-01,0,0,77.5
CLI00397,2023-04-01,1,2,44.6
CLI00397,2023-08-01,0,0,71.8
CLI00397,2025-02-01,0,1,69.6
CLI00397,2025-06-01,3,0,-21.7
CLI00397,2025-08-01,2,1,-8.0
CLI00397,2025-09-01,2,2,-2.6
CLI00397,2025-11-01,0,0,11.5
CLI00398,2023-05-01,0,0,3.9
CLI00399,2023-09-01,1,0,38.4
CLI00399,2025-02-01,1,1,11.9
CLI00399,2025-04-01,2,3,-66.8
CLI00400,2024-01-01,0,0,-11.3
CLI00400,2024-05-01,0,0,43.9
CLI00400,2024-08-01,2,2,-23.1
CLI00401,2025-03-01,4,0,-10.0
CLI00401,2025-04-01,2,1,-27.7
CLI00404,2025-07-01,1,1,39.9
CLI00405,2024-06-01,2,1,33.5
CLI00405,2024-10-01,4,1,10.9
CLI00406,2024-04-01,0,1,48.2
CLI00406,2025-12-01,0,0,28.8
CLI00407,2023-09-01,1,2,64.0
CLI00407,2024-02-01,0,0,50.7
CLI00407,2024-05-01,0,0,82.0
CLI00407,2025-01-01,1,2,27.5
CLI00407,2025-05-01,2,1,-20.6
CLI00408,2023-10-01,0,0,32.1
CLI00408,2024-02-01,0,1,21.9
CLI00408,2024-05-01,0,0,34.9
CLI00409,2022-06-01,0,1,45.6
CLI00409,2024-01-01,0,1,66.5
CLI00409,2024-03-01,0,1,28.9
CLI00409,2024-11-01,0,1,51.3
CLI00409,2025-03-01,2,1,-13.3
CLI00410,2024-01-01,0,2,58.8
CLI00410,2024-05-01,2,3,1.3
CLI00410,2025-05-01,1,2,72.5
CLI00410,2025-09-01,2,2,47.3
CLI00412,2024-01-01,0,0,12.9
CLI00412,2025-02-01,2,2,1.5
CLI00413,2024-03-01,0,1,52.6
CLI00413,2025-05-01,3,0,27.1
CLI00414,2023-10-01,0,1,49.3
CLI00414,2024-01-01,0,1,-58.1
CLI00414,2025-07-01,0,1,62.6
CLI00415,2023-08-01,2,1,35.4
CLI00415,2023-10-01,0,0,57.9
CLI00415,2025-01-01,0,0,25.1
CLI00416,2024-02-01,0,1,73.8
CLI00416,2025-07-01,0,1,80.5
CLI00417,2023-12-01,0,0,21.9
CLI00417,2024-09-01,2,0,-36.3
CLI00417,2024-11-01,1,0,14.7
CLI00417,2025-01-01,0,1,50.7
CLI00418,2025-06-01,0,1,1.7
CLI00419,2025-09-01,1,2,86.1
CLI00420,2023-12-01,0,1,68.3
CLI00420,2024-01-01,0,1,83.5
CLI00420,2024-06-01,0,0,54.4
CLI00420,2025-02-01,0,1,30.8
CLI00420,2025-07-01,0,0,62.4
CLI00421,2022-09-01,0,0,96.4
CLI00421,2022-12-01,0,0,66.4
CLI00421,2023-12-01,1,0,38.4
CLI00421,2025-04-01,3,0,-12.3
CLI00421,2025-05-01,1,0,-49.8
CLI00421,2025-09-01,1,0,100.0
CLI00422,2024-07-01,0,1,-67.0
CLI00422,2024-08-01,1,4,-60.3
CLI00422,2024-09-01,2,2,-33.2
CLI00422,2025-06-01,1,1,40.7
CLI00424,2023-05-01,1,1,83.4
CLI00424,2023-07-01,0,0,51.0
CLI00424,2025-03-01,0,1,39.1
CLI00425,2023-04-01,3,0,-35.5
CLI00425,2023-06-01,1,2,14.4
CLI00425,2024-08-01,0,1,23.5
CLI00425,2024-10-01,0,2,2.8
CLI00425,2025-11-01,0,1,56.5
CLI00426,2024-01-01,1,0,27.5
CLI00426,2024-03-01,0,0,68.0
CLI00427,2025-01-01,1,0,59.6
CLI00427,2025-04-01,2,3,-46.1
CLI00428,2023-04-01,0,2,37.2
CLI00428,2024-07-01,0,1,20.1
CLI00428,2024-08-01,0,0,79.3
CLI00429,2025-03-01,0,0,-2.4
CLI00430,2023-10-01,0,1,7.0
CLI00430,2024-08-01,0,0,83.9
CLI00430,2025-06-01,2,0,-56.3
CLI00430,2025-08-01,2,2,14.3
CLI00430,2025-09-01,2,0,-56.3
CLI00431,2023-04-01,0,0,51.3
CLI00431,2023-08-01,3,2,-19.5
CLI00431,2023-12-01,0,0,38.6
CLI00431,2024-02-01,0,0,59.1
CLI00432,2024-11-01,0,1,-38.9
CLI00432,2025-01-01,3,1,-40.1
CLI00433,2025-07-01,0,3,-17.5
CLI00433,2025-10-01,0,0,14.5
CLI00435,2023-08-01,0,0,34.8
CLI00435,2023-11-01,1,1,11.3
CLI00435,2024-02-01,0,1,43.3
CLI00435,2025-06-01,2,0,-6.7
CLI00436,2022-08-01,1,0,96.4
CLI00436,2023-01-01,0,0,25.8
CLI00436,2025-09-01,0,1,48.1
CLI00437,2023-07-01,0,0,58.0
CLI00437,2024-01-01,1,0,34.5
CLI00437,2025-09-01,0,1,-20.9
CLI00438,2023-02-01,2,2,45.9
CLI00438,2023-03-01,0,1,24.3
CLI00438,2023-05-01,0,1,21.9
CLI00438,2023-10-01,0,1,35.7
CLI00438,2024-09-01,0,0,19.6
CLI00438,2025-10-01,1,0,50.7
CLI00439,2024-05-01,0,0,50.6
CLI00439,2024-07-01,1,0,-40.0
CLI00439,2024-10-01,0,2,43.5
CLI00439,2025-01-01,1,0,100.0
CLI00440,2022-09-01,0,1,24.0
CLI00441,2022-12-01,1,0,20.3
CLI00441,2023-04-01,0,0,80.8
CLI00441,2025-11-01,0,1,94.0
CLI00442,2023-03-01,0,1,22.4
CLI00443,2022-12-01,0,0,46.1
CLI00444,2023-11-01,0,1,58.5
CLI00444,2024-10-01,3,2,-23.1
CLI00444,2025-02-01,0,0,32.2
CLI00444,2025-08-01,1,0,91.0
CLI00444,2025-10-01,0,0,66.2
CLI00445,2022-12-01,0,0,52.3
CLI00445,2024-04-01,0,2,48.0
CLI00445,2024-09-01,1,0,58.3
CLI00446,2024-09-01,3,4,6.8
CLI00446,2024-12-01,4,1,5.9
CLI00447,2025-03-01,0,1,96.7
CLI00447,2025-04-01,0,4,34.2
CLI00447,2025-05-01,3,2,-35.2
CLI00448,2023-10-01,0,0,46.1
CLI00448,2024-10-01,1,2,-53.7
CLI00449,2022-10-01,0,1,45.2
CLI00449,2023-07-01,0,0,100.0
CLI00449,2024-06-01,1,1,43.2
CLI00449,2025-12-01,0,3,34.8
CLI00450,2024-06-01,0,0,24.4
CLI00450,2025-05-01,5,1,35.2
CLI00450,2025-06-01,0,2,4.8
CLI00451,2024-11-01,3,0,-59.8
CLI00451,2024-12-01,0,1,2.7
CLI00452,2023-10-01,0,1,54.8
CLI00452,2024-09-01,0,1,-9.0
CLI00453,2024-10-01,0,2,36.1
CLI00454,2025-03-01,3,1,3.8
CLI00454,2025-04-01,0,0,23.2
CLI00454,2025-06-01,0,0,-17.9
CLI00454,2025-08-01,0,1,26.2
CLI00455,2023-04-01,0,0,97.5
CLI00455,2023-10-01,1,1,12.9
CLI00455,2023-12-01,0,0,84.2
CLI00455,2024-08-01,3,0,-38.9
CLI00455,2024-09-01,0,1,-11.7
CLI00456,2024-07-01,0,3,-0.5
CLI00457,2024-01-01,1,0,-12.4
CLI00458,2024-01-01,2,2,-37.7
CLI00459,2022-07-01,0,0,48.4
CLI00459,2024-01-01,4,2,-50.3
CLI00459,2024-10-01,1,0,26.2
CLI00459,2025-09-01,0,0,33.9
CLI00460,2022-10-01,1,0,-11.2
CLI00460,2024-02-01,0,2,36.2
CLI00460,2024-08-01,1,0,-18.6
CLI00460,2024-10-01,3,1,-11.6
CLI00460,2024-11-01,1,1,14.6
CLI00460,2025-01-01,0,0,37.7
CLI00461,2024-03-01,0,3,-43.5
CLI00461,2024-10-01,0,1,37.0
CLI00461,2025-09-01,0,0,74.2
CLI00462,2025-06-01,2,1,11.4
CLI00462,2025-08-01,1,1,-42.4
CLI00463,2024-05-01,0,1,35.6
CLI00463,2025-02-01,3,3,56.2
CLI00464,2025-04-01,0,1,14.2
CLI00464,2025-05-01,0,2,-41.8
CLI00464,2025-06-01,5,0,-2.2
CLI00465,2024-11-01,0,0,-10.1
CLI00465,2024-12-01,2,1,-21.5
CLI00466,2025-05-01,1,3,-49.7
CLI00466,2025-08-01,0,1,-25.2
CLI00467,2024-01-01,1,1,7.4
CLI00467,2024-03-01,1,2,13.7
CLI00468,2024-09-01,6,1,-14.3
CLI00468,2025-08-01,0,0,38.7
CLI00468,2025-11-01,1,0,56.8
CLI00470,2024-05-01,0,0,67.1
CLI00470,2025-08-01,0,0,24.1
CLI00470,2025-11-01,0,1,51.0
CLI00471,2025-06-01,2,2,-64.8
CLI00473,2024-10-01,1,1,-24.5
CLI00474,2022-11-01,2,0,26.8
CLI00474,2023-05-01,0,0,33.0
CLI00474,2023-08-01,1,1,61.1
CLI00474,2024-02-01,0,2,58.6
CLI00474,2024-06-01,0,1,-21.1
CLI00474,2025-04-01,0,1,47.3
CLI00475,2025-04-01,1,1,-20.1
CLI00475,2025-05-01,0,0,-13.5
CLI00475,2025-08-01,1,0,17.0
CLI00477,2024-03-01,0,0,37.8
CLI00477,2025-05-01,1,2,40.3
CLI00478,2024-10-01,2,2,-22.1
CLI00478,2025-10-01,0,1,48.4
CLI00479,2023-08-01,0,0,41.8
CLI00479,2024-04-01,0,0,32.8
CLI00480,2023-10-01,0,0,46.7
CLI00480,2024-10-01,0,0,55.4
CLI00480,2025-01-01,0,0,-12.2
CLI00480,2025-03-01,0,0,-32.4
CLI00480,2025-04-01,2,1,-27.5
CLI00480,2025-08-01,0,1,21.7
CLI00481,2022-11-01,0,3,100.0
CLI00481,2024-04-01,1,0,44.8
CLI00482,2023-09-01,3,4,72.6
CLI00483,2023-10-01,0,1,74.5
CLI00484,2022-06-01,0,2,23.5
CLI00484,2022-10-01,0,0,57.2
CLI00484,2023-12-01,0,0,19.7
CLI00484,2024-07-01,1,0,-69.5
CLI00484,2024-08-01,2,0,-50.1
CLI00484,2024-09-01,1,0,24.6
CLI00484,2025-07-01,0,0,7.1
CLI00485,2022-11-01,0,0,39.5
CLI00485,2023-02-01,1,0,-9.7
CLI00485,2025-04-01,0,0,11.1
CLI00486,2024-09-01,0,1,66.5
CLI00486,2024-12-01,3,0,3.2
CLI00486,2025-01-01,0,2,15.6
CLI00487,2024-11-01,1,2,1.2
CLI00488,2024-12-01,0,1,67.8
CLI00488,2025-04-01,1,2,-14.7
CLI00489,2023-08-01,0,1,35.0
CLI00489,2024-11-01,0,1,-13.3
CLI00489,2025-10-01,0,0,78.7
CLI00490,2022-05-01,1,1,100.0
CLI00490,2022-09-01,0,0,69.2
CLI00490,2024-06-01,0,2,67.7
CLI00490,2024-11-01,0,1,-11.0
CLI00491,2023-09-01,1,1,37.2
CLI00491,2024-06-01,1,1,50.7
CLI00491,2024-08-01,0,2,15.4
CLI00491,2025-02-01,1,1,48.5
CLI00491,2025-04-01,2,1,-9.1
CLI00491,2025-10-01,0,1,14.0
CLI00492,2024-03-01,0,0,63.1
CLI00492,2024-04-01,1,1,44.1
CLI00492,2025-02-01,4,1,38.2
CLI00492,2025-04-01,0,0,-8.4
CLI00492,2025-05-01,0,0,14.9
CLI00494,2025-02-01,3,0,17.6
CLI00494,2025-06-01,0,0,37.8
CLI00495,2025-01-01,3,1,-10.2
CLI00495,2025-09-01,0,0,35.9
CLI00496,2024-07-01,2,1,-27.1
CLI00497,2023-01-01,0,0,55.1
CLI00497,2023-06-01,1,0,51.0
CLI00497,2024-04-01,1,0,37.9
CLI00498,2023-09-01,1,0,55.4
CLI00498,2023-12-01,0,0,44.2
CLI00498,2025-03-01,3,2,-31.5
CLI00499,2024-02-01,0,1,-34.0
CLI00500,2025-04-01,0,0,63.8
CLI00502,2024-03-01,0,0,34.5
CLI00502,2024-11-01,1,1,54.5
CLI00502,2025-08-01,1,0,75.9
CLI00502,2025-12-01,0,0,18.6
CLI00503,2023-12-01,1,0,80.8
CLI00503,2025-05-01,0,1,27.8
CLI00503,2025-07-01,1,1,-38.6
CLI00504,2024-10-01,0,2,38.1
CLI00504,2025-04-01,2,0,-18.1
CLI00505,2024-05-01,0,0,66.2
CLI00506,2024-07-01,0,0,32.3
CLI00506,2025-04-01,0,0,19.1
CLI00506,2025-09-01,0,2,65.6
CLI00508,2024-02-01,0,0,58.4
CLI00508,2024-10-01,1,2,51.0
CLI00508,2025-09-01,0,0,79.0
CLI00509,2024-06-01,1,1,19.6
CLI00509,2025-04-01,0,0,-49.3
CLI00509,2025-05-01,2,0,19.3
CLI00510,2024-05-01,0,0,48.1
CLI00510,2024-07-01,0,1,-26.7
CLI00510,2025-08-01,1,1,84.7
CLI00510,2025-12-01,1,1,48.2
CLI00511,2023-04-01,0,0,17.9
CLI00511,2024-03-01,1,1,26.2
CLI00511,2024-08-01,0,0,32.6
CLI00511,2025-02-01,1,0,78.5
CLI00511,2025-12-01,0,0,88.2
CLI00512,2022-09-01,0,0,13.7
CLI00512,2022-12-01,0,0,54.7
CLI00512,2024-10-01,1,0,13.9
CLI00512,2025-04-01,3,3,-15.6
CLI00514,2024-05-01,0,2,54.0
CLI00514,2025-01-01,0,0,18.0
CLI00515,2023-02-01,0,3,50.2
CLI00515,2025-01-01,0,0,66.7
CLI00515,2025-07-01,1,0,67.6
CLI00515,2025-09-01,0,0,75.2
CLI00515,2025-10-01,0,0,20.6
CLI00516,2023-05-01,0,1,38.4
CLI00516,2025-11-01,0,0,52.2
CLI00517,2023-07-01,2,0,51.8
CLI00517,2023-12-01,0,1,52.2
CLI00517,2024-10-01,0,1,18.3
CLI00517,2025-07-01,0,0,12.3
CLI00517,2025-08-01,2,0,-58.9
CLI00518,2025-03-01,0,0,-5.4
CLI00518,2025-04-01,3,2,61.1
CLI00518,2025-05-01,1,0,-23.7
CLI00519,2025-05-01,1,1,-20.0
CLI00519,2025-12-01,0,1,45.6
CLI00520,2022-09-01,0,2,36.4
CLI00520,2023-02-01,0,0,32.0
